latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.36369,47.84782,345.02,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,287.96,11.34,D,0
40.45319,48.24184,328.16,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,283.48,4.05,D,0
40.4397,48.02345,328.35,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,283.66,2.32,D,0
40.43887,48.01868,337.31,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,285.07,7.05,D,0
40.43803,48.01392,325.02,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,283.22,7.05,D,0
40.44563,47.69298,328.9,0.42,0.37,2020-01-25,0933,N,VIIRS,n,2,284.36,2.49,D,0
40.46516,47.70238,329.31,0.42,0.37,2020-01-25,0933,N,VIIRS,n,2,285.7,9.43,D,0
40.42363,47.44754,341.93,0.42,0.38,2020-01-25,0933,N,VIIRS,n,2,285.14,4.82,D,0
40.43405,47.48581,330.79,0.42,0.38,2020-01-25,0933,N,VIIRS,n,2,284.03,2.91,D,0
40.49967,47.56096,328.52,0.42,0.38,2020-01-25,0933,N,VIIRS,n,2,283.29,2.38,D,0
40.47821,47.13992,330.97,0.43,0.38,2020-01-25,0933,N,VIIRS,n,2,283.5,2.7,D,0
40.56504,47.03556,328.21,0.43,0.38,2020-01-25,0933,N,VIIRS,n,2,284.17,2.29,D,0
40.25159,49.44742,305.08,0.34,0.56,2020-01-25,2151,N,VIIRS,n,2,272.22,1.22,N,0
39.3839,48.9489,338.03,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,287.16,4.87,D,0
39.62983,48.82291,328.71,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,287.51,1.61,D,0
39.76352,48.63265,338.22,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,287.42,4.93,D,0
39.76403,48.63386,337.83,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,287.83,6,D,0
39.73207,48.15041,332.68,0.42,0.45,2020-01-26,0914,N,VIIRS,n,2,286.7,3.07,D,0
39.83704,48.4617,334.31,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,286.11,1.84,D,0
39.93872,48.7937,329.11,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,287.12,2.02,D,0
39.82423,48.22575,342.58,0.41,0.45,2020-01-26,0914,N,VIIRS,n,2,291.05,10.8,D,0
39.86581,48.33678,326.28,0.41,0.45,2020-01-26,0914,N,VIIRS,n,2,286.78,1.77,D,0
39.70631,47.59463,339.98,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,288.9,5,D,0
39.9323,48.15244,336.23,0.41,0.45,2020-01-26,0914,N,VIIRS,n,2,287.23,3.51,D,0
40.02698,48.34978,328.51,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,286.73,2.24,D,0
40.10762,48.49079,329.92,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,286.76,3.78,D,0
40.11271,48.4153,328.44,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,285.63,1.61,D,0
40.25659,48.23682,338.04,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,287.14,2.08,D,0
40.07378,47.41731,338.18,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,288.4,4.32,D,0
40.33835,48.19674,331.03,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,286.68,2.26,D,0
40.34074,48.19271,338.36,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,287.6,4.83,D,0
40.35792,48.25139,334.93,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,286.29,1.91,D,0
40.41052,48.15693,328.56,0.4,0.44,2020-01-26,0914,N,VIIRS,n,2,286.14,2.12,D,0
40.3901,48.02253,331.71,0.41,0.45,2020-01-26,0914,N,VIIRS,n,2,286.44,2.74,D,0
40.27198,47.38314,356.5,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,293.2,13.4,D,0
40.27069,47.38604,338.67,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,288.56,8.42,D,0
40.27484,47.38448,338.58,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,288.1,8.42,D,0
40.27369,47.3794,355,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,291.13,8.42,D,0
40.27668,47.37277,338.41,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,289.3,4.44,D,0
40.32948,47.34712,329.73,0.44,0.46,2020-01-26,0914,N,VIIRS,n,2,286.67,2.12,D,0
40.43312,47.73354,327.34,0.42,0.45,2020-01-26,0914,N,VIIRS,n,2,285.84,1.87,D,0
40.68443,48.40228,338.51,0.39,0.44,2020-01-26,0914,N,VIIRS,n,2,288.88,4.83,D,0
40.41422,47.16869,340.22,0.45,0.47,2020-01-26,0914,N,VIIRS,n,2,287.72,4.79,D,0
40.56773,47.78078,327.64,0.42,0.45,2020-01-26,0914,N,VIIRS,n,2,284.85,4.37,D,0
40.42259,47.06429,339.15,0.45,0.47,2020-01-26,0914,N,VIIRS,n,2,289.93,7.17,D,0
40.42014,47.06807,338.6,0.45,0.47,2020-01-26,0914,N,VIIRS,n,2,290.08,5.57,D,0
40.51268,47.45294,339.26,0.43,0.46,2020-01-26,0914,N,VIIRS,n,2,286.34,4.14,D,0
40.42434,47.06643,329.22,0.45,0.47,2020-01-26,0914,N,VIIRS,n,2,286.39,5.57,D,0
41.15533,46.2415,338.74,0.48,0.48,2020-01-26,0914,N,VIIRS,n,2,289.2,4.76,D,0
39.66643,44.76225,336.94,0.53,0.67,2020-01-26,1055,N,VIIRS,n,2,283.17,2.3,D,0
40.09625,47.40086,339.07,0.73,0.76,2020-01-26,1055,N,VIIRS,n,2,286.75,5.23,D,0
40.27675,47.38279,338.46,0.73,0.76,2020-01-26,1055,N,VIIRS,n,2,286.15,4.5,D,0
40.27672,47.37374,331.5,0.73,0.76,2020-01-26,1055,N,VIIRS,n,2,287.05,4.5,D,0
40.32723,47.4649,345.98,0.74,0.76,2020-01-26,1055,N,VIIRS,n,2,285.39,6.85,D,0
40.32938,47.46557,352.18,0.74,0.76,2020-01-26,1055,N,VIIRS,n,2,285.67,8.91,D,0
40.3942,47.54866,348.61,0.74,0.76,2020-01-26,1055,N,VIIRS,n,2,284.61,11.1,D,0
40.38829,47.55233,350.37,0.75,0.77,2020-01-26,1055,N,VIIRS,n,2,286,9.68,D,0
40.60472,47.08696,344.96,0.71,0.75,2020-01-26,1055,N,VIIRS,n,2,285.92,10.31,D,0
40.62967,47.06822,336.93,0.71,0.75,2020-01-26,1055,N,VIIRS,n,2,286.38,7.58,D,0
41.05756,46.43806,309.43,0.55,0.42,2020-01-26,2313,N,VIIRS,n,2,266.99,3.49,N,0
39.76365,47.95955,347.91,0.37,0.58,2020-01-27,0855,N,VIIRS,n,2,286.59,4.07,D,0
40.65805,47.28695,325.75,0.37,0.58,2020-01-27,0856,N,VIIRS,n,2,283.98,2.21,D,0
39.49565,48.44139,336,0.46,0.64,2020-01-27,1036,N,VIIRS,n,2,288.24,2.71,D,0
40.44941,48.12265,349.64,0.45,0.63,2020-01-27,1036,N,VIIRS,n,2,288.85,5.57,D,0
40.44749,48.12323,352.02,0.45,0.63,2020-01-27,1036,N,VIIRS,n,2,288.51,5.33,D,0
40.44092,47.92795,329.17,0.44,0.62,2020-01-27,1036,N,VIIRS,n,2,284.98,2.42,D,0
40.5354,47.799,332.12,0.43,0.62,2020-01-27,1036,N,VIIRS,n,2,285.44,2.56,D,0
40.53167,46.95732,335.1,0.39,0.6,2020-01-27,1036,N,VIIRS,n,2,287.11,3.94,D,0
38.94278,45.66363,331.34,0.55,0.43,2020-01-28,1017,N,VIIRS,n,2,281,4.18,D,0
38.94133,45.66257,329.69,0.55,0.43,2020-01-28,1017,N,VIIRS,n,2,281.43,3.38,D,0
39.07226,46.68118,329.02,0.41,0.45,2020-01-28,1017,N,VIIRS,n,2,280.98,3.03,D,0
39.86494,48.13712,339.67,0.5,0.49,2020-01-28,1017,N,VIIRS,n,2,287.06,3.8,D,0
39.85755,47.76745,333.18,0.48,0.48,2020-01-28,1017,N,VIIRS,n,2,282.24,3.52,D,0
41.24603,47.03736,330.13,0.46,0.47,2020-01-28,1017,N,VIIRS,n,2,283.87,2.38,D,0
40.453,47.37168,325.72,0.44,0.38,2020-01-29,0958,N,VIIRS,n,2,276.02,2.3,D,0
40.54602,47.45269,329.21,0.44,0.38,2020-01-29,0958,N,VIIRS,n,2,280.32,3.04,D,0
41.02976,45.84755,330.62,0.4,0.37,2020-01-29,0958,N,VIIRS,n,2,281.18,10.32,D,0
41.03249,45.84199,332.41,0.4,0.37,2020-01-29,0958,N,VIIRS,n,2,280.6,7.99,D,0
39.18529,48.77877,345.04,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,294.41,6.44,D,0
39.18996,48.78677,353.07,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,305.36,34.47,D,0
39.19326,48.78592,339.31,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,293.19,12.48,D,0
39.37898,48.93476,327.31,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,292.41,1.79,D,0
39.02695,46.7425,342.08,0.41,0.37,2020-01-30,0939,N,VIIRS,n,2,292.39,3.96,D,0
39.37371,48.50684,334.83,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,290.5,3.95,D,0
39.53259,48.89205,331.46,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,290.61,1.96,D,0
39.59059,48.91973,330.85,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,291.47,1.46,D,0
39.62719,48.86872,325.4,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,290.66,1.6,D,0
39.73012,48.74157,335.18,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,294.03,5.51,D,0
39.80539,48.59396,350.42,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,292.94,4.85,D,0
39.82674,48.70906,330.74,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,293.05,3.83,D,0
39.88549,49.06946,325.16,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,290.7,3.33,D,0
39.88481,49.065,329.38,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,292.61,3.33,D,0
39.83002,48.7082,333.01,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,291.49,3.83,D,0
39.74231,48.13074,331.33,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,289.36,6.14,D,0
39.74561,48.12985,344.61,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,292.08,6.14,D,0
